NC_000866|Enterobacteria phage T4|
YP_001468074.2|0|
YP_001468075.1|0|
YP_001468076.1|0|
YP_001468077.1|0|
YP_001468078.1|0|
YP_001468079.1|0|
YP_001468080.1|0|
YP_001468081.1|0|
YP_001468082.1|0|
YP_001468083.1|0|
YP_001468084.1|0|
YP_001468085.1|0|
YP_001468086.1|0|
*
NC_009810|Listeria phage A500|
YP_001468387.1|0|
YP_001468388.1|0|
YP_001468389.1|0|
YP_001468390.1|0|
YP_001468391.1|0|
YP_001468392.1|0|
YP_001468393.1|0|
YP_001468394.1|0|
YP_001468395.1|0|
YP_001468396.1|0|
YP_001468397.1|0|
YP_001468398.1|0|
YP_001468399.1|0|
YP_001468400.1|0|
YP_001468401.1|0|
YP_001468402.1|0|
YP_001468403.1|0|
YP_001468404.1|0|
YP_001468405.1|0|
YP_001468406.1|0|
YP_001468407.1|0|
YP_001468408.1|0|
YP_001468409.1|0|
YP_001468410.1|0|
YP_001468411.1|2|
YP_001468412.1|0|
YP_001468413.1|0|
YP_001468414.1|0|
YP_001468415.1|0|
YP_001468416.1|0|
YP_001468417.1|0|
YP_001468418.1|0|
YP_001468419.1|0|
YP_001468420.1|0|
YP_001468421.1|0|
YP_001468422.1|1|
YP_001468423.1|0|
YP_001468424.1|0|
YP_001468425.1|0|
YP_001468426.1|0|
YP_001468427.1|0|
YP_001468428.1|0|
YP_001468429.1|4|
YP_001468430.1|0|
YP_001468431.1|0|
YP_001468432.1|0|
YP_001468433.1|0|
YP_001468434.1|0|
YP_001468435.1|0|
YP_001468436.1|0|
YP_001468437.1|0|
YP_001468438.1|0|
YP_001468439.1|0|
YP_001468440.1|0|
YP_001468441.1|3|
YP_001468442.1|0|
YP_001468443.1|0|
YP_001468444.1|0|
YP_001468445.1|0|
YP_001468446.1|0|
YP_001468447.1|0|
YP_001468448.1|0|
YP_001468449.1|0|
*
NC_009811|Listeria phage A511|
YP_001468450.1|0|
YP_001468451.1|0|
YP_001468452.1|0|
YP_001468453.1|0|
YP_001468454.1|0|
YP_001468455.1|0|
YP_001468456.1|0|
YP_001468457.1|0|
YP_001468458.1|0|
YP_001468459.1|0|
YP_001468460.1|0|
YP_001468461.1|0|
YP_001468462.1|0|
YP_001468463.1|0|
YP_001468464.1|0|
YP_001468465.1|0|
YP_001468466.1|0|
YP_001468467.1|0|
YP_001468468.1|0|
YP_001468469.1|0|
YP_001468470.1|0|
YP_001468471.1|0|
YP_001468472.1|0|
YP_001468473.1|0|
YP_001468474.1|0|
YP_001468475.1|0|
YP_001468476.1|0|
YP_001468477.1|0|
YP_001468478.1|0|
YP_001468479.1|0|
YP_001468480.1|0|
YP_001468481.1|0|
YP_001468482.1|0|
YP_001468483.1|0|
YP_001468484.1|0|
YP_001468485.1|0|
YP_001468486.1|0|
YP_001468487.1|0|
YP_001468488.1|0|
YP_001468489.1|0|
YP_001468490.1|0|
YP_001468491.1|2|
YP_001468492.1|0|
YP_001468493.1|0|
YP_001468494.1|0|
YP_001468495.1|0|
YP_001468496.1|0|
YP_001468497.1|0|
YP_001468498.1|0|
YP_001468499.1|0|
YP_001468500.1|0|
YP_001468501.1|0|
YP_001468502.1|0|
YP_001468503.1|2|
YP_001468504.1|1|
YP_001468505.1|0|
YP_001468506.1|0|
YP_001468507.1|0|
YP_001468508.1|0|
YP_001468509.1|0|
YP_001468510.1|0|
YP_001468511.1|0|
YP_001468512.1|0|
YP_001468513.1|0|
YP_001468514.1|0|
YP_001468515.1|0|
YP_001468516.1|0|
YP_001468517.1|0|
YP_001468518.1|7|
YP_001468519.1|0|
YP_001468520.1|0|
YP_001468521.1|3|
YP_001468522.1|0|
YP_001468523.1|0|
YP_001468524.1|0|
YP_001468525.1|0|
YP_001468526.1|0|
YP_001468527.1|0|
YP_001468528.1|0|
YP_001468529.1|0|
YP_001468530.1|0|
YP_001468531.1|0|
YP_001468532.1|0|
YP_001468533.1|0|
YP_001468534.1|0|
YP_001468535.1|0|
YP_001468536.1|0|
YP_001468537.1|0|
YP_001468538.1|0|
YP_001468539.1|0|
YP_001468540.1|0|
YP_001468541.1|0|
YP_001468542.1|0|
YP_001468543.1|0|
YP_001468544.1|0|
YP_001468545.1|0|
YP_001468546.1|0|
YP_001468547.1|0|
YP_001468548.1|0|
YP_001468549.1|0|
YP_001468550.1|0|
YP_001468551.1|0|
YP_001468552.1|0|
YP_001468553.1|0|
YP_001468554.1|0|
YP_001468555.1|0|
YP_001468556.1|0|
YP_001468557.1|0|
YP_001468558.1|9|
YP_001468559.1|0|
YP_001468560.1|0|
YP_001468561.1|0|
YP_001468562.1|0|
YP_001468563.1|0|
YP_001468564.1|0|
YP_001468565.1|0|
YP_001468566.1|0|
YP_001468567.1|0|
YP_001468568.1|0|
YP_001468569.1|0|
YP_001468570.1|0|
YP_001468571.1|0|
YP_001468572.1|0|
YP_001468573.1|0|
YP_001468574.1|0|
YP_001468575.1|0|
YP_001468576.1|0|
YP_001468577.1|0|
YP_001468578.1|0|
YP_001468579.1|0|
YP_001468580.1|0|
YP_001468581.1|0|
YP_001468582.1|0|
YP_001468583.1|0|
YP_001468584.1|0|
YP_001468585.1|0|
YP_001468586.1|0|
YP_001468587.1|4|
YP_001468588.1|0|
YP_001468589.1|0|
YP_001468590.1|0|
YP_001468591.1|0|
YP_001468592.1|0|
YP_001468593.1|0|
YP_001468594.1|0|
YP_001468595.1|0|
YP_001468596.1|0|
YP_001468597.1|0|
YP_001468598.1|0|
YP_001468599.1|0|
YP_001468600.1|0|
YP_001468601.1|0|
YP_001468602.1|0|
YP_001468603.1|0|
YP_001468604.1|0|
YP_001468605.1|0|
YP_001468606.1|0|
YP_001468607.1|0|
YP_001468608.1|0|
YP_001468609.1|0|
YP_001468610.1|0|
YP_001468611.1|0|
YP_001468612.1|0|
YP_001468613.1|0|
YP_001468614.1|0|
YP_001468615.1|0|
YP_001468616.1|0|
YP_001468617.1|0|
YP_001468618.1|0|
YP_001468619.1|0|
YP_001468620.1|0|
YP_001468621.1|0|
YP_001468622.1|1|
YP_001468623.1|0|
YP_001468624.1|0|
YP_001468625.1|0|
YP_001468626.1|0|
YP_001468627.1|1|
YP_001468628.1|0|
YP_001468629.1|0|
YP_001468630.1|0|
YP_001468631.1|0|
YP_001468632.1|0|
YP_001468633.1|0|
YP_001468634.1|0|
YP_001468635.1|0|
YP_001468636.1|0|
YP_001468637.1|0|
YP_001468638.1|0|
YP_001468639.1|0|
*
NC_009812|Listeria phage B025|
YP_001468640.1|0|
YP_001468641.1|0|
YP_001468642.1|0|
YP_001468643.1|0|
YP_001468644.1|0|
YP_001468645.1|0|
YP_001468646.1|0|
YP_001468647.1|0|
YP_001468648.1|0|
YP_001468649.1|0|
YP_001468650.1|0|
YP_001468651.1|0|
YP_001468652.1|0|
YP_001468653.1|0|
YP_001468654.1|0|
YP_001468655.1|0|
YP_001468656.1|0|
YP_001468657.1|0|
YP_001468658.1|0|
YP_001468659.1|0|
YP_001468660.1|0|
YP_001468661.1|0|
YP_001468662.1|0|
YP_001468663.1|0|
YP_001468664.1|0|
YP_001468665.1|0|
YP_001468666.1|0|
YP_001468667.1|0|
YP_001468668.1|0|
YP_001468669.1|0|
YP_001468670.1|0|
YP_001468671.1|0|
YP_001468672.1|0|
YP_001468673.1|0|
YP_001468674.1|0|
YP_001468675.1|0|
YP_001468676.1|0|
YP_001468677.1|0|
YP_001468678.1|0|
YP_001468679.1|0|
YP_001468680.1|0|
YP_001468681.1|0|
YP_001468682.1|0|
YP_001468683.1|0|
YP_001468684.1|0|
YP_001468685.1|0|
YP_001468686.1|0|
YP_001468687.1|0|
YP_001468688.1|0|
YP_001468689.1|0|
YP_001468690.1|1|
YP_001468691.1|0|
YP_001468692.1|0|
YP_001468693.1|0|
YP_001468694.1|0|
YP_001468695.1|0|
YP_001468696.1|0|
YP_001468697.1|4|
YP_001468698.1|0|
YP_001468699.1|5|
YP_001468700.1|0|
YP_001468701.1|8|
YP_001468702.1|0|
YP_001468703.1|0|
YP_001468704.1|0|
*
NC_009813|Listeria phage B054|
YP_001468705.1|0|
YP_001468706.1|4|
YP_001468707.1|0|
YP_001468708.1|0|
YP_001468709.1|0|
YP_001468710.1|0|
YP_001468711.1|0|
YP_001468712.1|0|
YP_001468713.1|0|
YP_001468714.1|0|
YP_001468715.1|0|
YP_001468716.1|0|
YP_001468717.1|0|
YP_001468718.1|0|
YP_001468719.1|0|
YP_001468720.1|0|
YP_001468721.1|0|
YP_001468722.1|10|
YP_001468723.1|0|
YP_001468724.1|0|
YP_001468725.1|0|
YP_001468726.1|0|
YP_001468727.1|0|
YP_001468728.1|0|
YP_001468729.1|0|
YP_001468730.1|0|
YP_001468731.1|0|
YP_001468732.1|0|
YP_001468733.1|0|
YP_001468734.1|0|
YP_001468735.1|0|
YP_001468736.1|0|
YP_001468737.1|0|
YP_001468738.1|0|
YP_001468739.1|0|
YP_001468740.1|0|
YP_001468741.1|0|
YP_001468742.1|0|
YP_001468743.1|0|
YP_001468744.1|0|
YP_001468745.1|0|
YP_001468746.1|0|
YP_001468747.1|0|
YP_001468748.1|0|
YP_001468749.1|0|
YP_001468750.1|0|
YP_001468751.1|0|
YP_001468752.1|0|
YP_001468753.1|0|
YP_001468754.1|0|
YP_001468755.1|0|
YP_001468756.1|0|
YP_001468757.1|0|
YP_001468758.1|0|
YP_001468759.1|0|
YP_001468760.1|0|
YP_001468761.1|0|
YP_001468762.1|0|
YP_001468763.1|0|
YP_001468764.1|0|
YP_001468765.1|0|
YP_001468766.1|0|
YP_001468767.1|0|
YP_001468768.1|0|
YP_001468769.1|0|
YP_001468770.1|0|
YP_001468771.1|0|
YP_001468772.1|0|
YP_001468773.1|0|
YP_001468774.1|0|
YP_001468775.1|0|
YP_001468776.1|0|
YP_001468777.1|0|
YP_001468778.1|0|
YP_001468779.1|0|
YP_001468780.1|0|
YP_001468781.1|1|
YP_001468782.1|0|
YP_001468783.1|0|
YP_001468784.1|0|
*
NC_009814|Listeria phage P35|
YP_001468785.1|0|
YP_001468786.1|0|
YP_001468787.1|0|
YP_001468788.1|0|
YP_001468789.1|0|
YP_001468790.1|0|
YP_001468791.1|0|
YP_001468792.1|0|
YP_001468793.1|0|
YP_001468794.1|0|
YP_001468795.1|0|
YP_001468796.1|0|
YP_001468797.1|0|
YP_001468798.1|0|
YP_001468799.1|0|
YP_001468800.1|0|
YP_001468801.1|0|
YP_001468802.1|0|
YP_001468803.1|0|
YP_001468804.1|0|
YP_001468805.1|0|
YP_001468806.1|0|
YP_001468807.1|0|
YP_001468808.1|0|
YP_001468809.1|1|
YP_001468810.1|0|
YP_001468811.1|0|
YP_001468812.1|6|
YP_001468813.1|0|
YP_001468814.1|0|
YP_001468815.1|0|
YP_001468816.1|0|
YP_001468817.1|0|
YP_001468818.1|0|
YP_001468819.1|0|
YP_001468820.1|0|
YP_001468821.1|0|
YP_001468822.1|4|
YP_001468823.1|0|
YP_001468824.1|0|
YP_001468825.1|0|
YP_001468826.1|0|
YP_001468827.1|0|
YP_001468828.1|0|
YP_001468829.1|0|
YP_001468830.1|0|
YP_001468831.1|0|
YP_001468832.1|0|
YP_001468833.1|0|
YP_001468834.1|0|
YP_001468835.1|0|
YP_001468836.1|0|
YP_001468837.1|0|
YP_001468838.1|0|
YP_001468839.1|0|
YP_001468840.1|0|
*
NC_009815|Listeria phage A006|
YP_001468841.1|0|
YP_001468842.1|0|
YP_001468843.1|0|
YP_001468844.1|0|
YP_001468845.1|0|
YP_001468846.1|0|
YP_001468847.1|0|
YP_001468848.1|0|
YP_001468849.1|0|
YP_001468850.1|0|
YP_001468851.1|0|
YP_001468852.1|0|
YP_001468853.1|0|
YP_001468854.1|0|
YP_001468855.1|0|
YP_001468856.1|0|
YP_001468857.1|0|
YP_001468858.1|0|
YP_001468859.1|0|
YP_001468860.1|2|
YP_001468861.1|0|
YP_001468862.1|0|
YP_001468863.1|0|
YP_001468864.1|0|
YP_001468865.1|0|
YP_001468866.1|0|
YP_001468867.1|0|
YP_001468868.1|0|
YP_001468869.1|0|
YP_001468870.1|0|
YP_001468871.1|0|
YP_001468872.1|0|
YP_001468873.1|0|
YP_001468874.1|0|
YP_001468875.1|0|
YP_001468876.1|0|
YP_001468877.1|0|
YP_001468878.1|0|
YP_001468879.1|0|
YP_001468880.1|0|
YP_001468881.1|1|
YP_001468882.1|0|
YP_001468883.1|0|
YP_001468884.1|2|
YP_001468885.1|0|
YP_001468886.1|0|
YP_001468887.1|0|
YP_001468888.1|0|
YP_001468889.1|0|
YP_001468890.1|0|
YP_001468891.1|0|
YP_001468892.1|0|
YP_001468893.1|2|
YP_001468894.1|0|
YP_001468895.1|0|
YP_001468896.1|0|
YP_001468897.1|0|
YP_001468898.1|0|
YP_001468899.1|0|
YP_001468900.1|0|
YP_001468901.1|0|
YP_001468902.1|0|
*
NC_009816|Corynebacterium phage P1201|
YP_001468903.1|0|
YP_001468904.1|0|
YP_001468905.1|0|
YP_001468906.1|0|
YP_001468907.1|0|
YP_001468908.1|0|
YP_001468909.1|0|
YP_001468910.1|1|
YP_001468911.1|0|
YP_001468912.1|0|
YP_001468913.1|0|
YP_001468914.1|0|
YP_001468915.1|0|
YP_001468916.1|0|
YP_001468917.1|0|
YP_001468918.1|0|
YP_001468919.1|0|
YP_001468920.1|0|
YP_001468921.1|0|
YP_001468922.1|0|
YP_001468923.1|0|
YP_001468924.1|0|
YP_001468925.1|0|
YP_001468926.1|0|
YP_001468927.1|0|
YP_001468928.1|0|
YP_001468929.1|0|
YP_001468930.1|0|
YP_001468931.1|0|
YP_001468932.1|0|
YP_001468933.1|0|
YP_001468934.1|0|
YP_001468935.1|0|
YP_001468936.1|0|
YP_001468937.1|0|
YP_001468938.1|0|
YP_001468939.1|0|
YP_001468940.1|0|
YP_001468941.1|0|
YP_001468942.1|0|
YP_001468943.1|0|
YP_001468944.1|0|
YP_001468945.1|0|
YP_001468946.1|0|
YP_001468947.1|0|
YP_001468948.1|0|
YP_001468949.1|0|
YP_001468950.1|0|
YP_001468951.1|0|
YP_001468952.1|0|
YP_001468953.1|0|
YP_001468954.1|3|
YP_001468955.1|0|
YP_001468956.1|0|
YP_001468957.1|0|
YP_001468958.1|0|
YP_001468959.1|0|
YP_001468960.1|2|
YP_001468961.1|10|
YP_001468962.1|0|
YP_001468963.1|0|
YP_001468964.1|0|
YP_001468965.1|0|
YP_001468966.1|0|
YP_001468967.1|0|
YP_001468968.1|0|
YP_001468969.1|0|
YP_001468970.1|0|
YP_001468971.1|0|
YP_001468972.1|0|
YP_001468973.1|1|
YP_001468974.1|4|
YP_001468975.1|0|
YP_001468976.1|4|
YP_001468977.1|0|
YP_001468978.1|0|
YP_001468979.1|0|
YP_001468980.1|0|
YP_001468981.1|0|
YP_001468982.1|0|
YP_001468983.1|0|
YP_001468984.1|0|
YP_001468985.1|0|
YP_001468986.1|0|
YP_001468987.1|0|
YP_001468988.1|0|
YP_001468989.1|0|
YP_001468990.1|0|
YP_001468991.1|0|
YP_001468992.1|0|
YP_001468993.1|0|
YP_001468994.1|0|
YP_001468995.1|0|
YP_001468996.1|0|
YP_001468997.1|0|
YP_001468998.1|0|
YP_001468999.1|0|
*
NC_009817|Lactococcus phage KSY1|
YP_001469000.1|0|
YP_001469001.1|0|
YP_001469002.1|0|
YP_001469003.1|0|
YP_001469004.1|0|
YP_001469005.1|0|
YP_001469006.1|0|
YP_001469007.1|0|
YP_001469008.1|0|
YP_001469009.1|0|
YP_001469010.1|0|
YP_001469011.1|0|
YP_001469012.1|0|
YP_001469013.1|0|
YP_001469014.1|0|
YP_001469015.1|0|
YP_001469016.1|0|
YP_001469017.1|0|
YP_001469018.1|0|
YP_001469019.1|0|
YP_001469020.1|0|
YP_001469021.1|0|
YP_001469022.1|0|
YP_001469023.1|0|
YP_001469024.1|0|
YP_001469025.1|0|
YP_001469026.1|0|
YP_001469027.1|0|
YP_001469028.1|0|
YP_001469029.1|0|
YP_001469030.1|0|
YP_001469031.1|0|
YP_001469032.1|0|
YP_001469033.1|0|
YP_001469034.1|0|
YP_001469035.1|0|
YP_001469036.1|0|
YP_001469037.1|0|
YP_001469038.1|0|
YP_001469039.1|0|
YP_001469040.1|0|
YP_001469041.1|0|
YP_001469042.1|0|
YP_001469043.1|0|
YP_001469044.1|0|
YP_001469045.1|0|
YP_001469046.1|0|
YP_001469047.1|0|
YP_001469048.1|0|
YP_001469049.1|0|
YP_001469050.1|0|
YP_001469051.1|0|
YP_001469052.1|0|
YP_001469053.1|0|
YP_001469054.1|0|
YP_001469055.1|0|
YP_001469056.1|0|
YP_001469057.1|0|
YP_001469058.1|0|
YP_001469059.1|0|
YP_001469060.1|0|
YP_001469061.1|0|
YP_001469062.1|0|
YP_001469063.1|0|
YP_001469064.1|0|
YP_001469065.1|0|
YP_001469066.1|0|
YP_001469067.1|0|
YP_001469068.1|0|
YP_001469069.1|0|
YP_001469070.1|0|
YP_001469071.1|0|
YP_001469072.1|0|
YP_001469073.1|0|
YP_001469074.1|0|
YP_001469075.1|0|
YP_001469076.1|0|
YP_001469077.1|0|
YP_001469078.1|0|
YP_001469079.1|0|
YP_001469080.1|0|
YP_001469081.1|0|
YP_001469082.1|0|
YP_001469083.1|0|
YP_001469084.1|0|
YP_001469085.1|0|
YP_001469086.1|0|
YP_001469087.1|0|
YP_001469088.1|0|
YP_001469089.1|0|
YP_001469090.1|0|
YP_001469091.1|0|
YP_001469092.1|0|
YP_001469093.1|0|
YP_001469094.1|0|
YP_001469095.1|0|
YP_001469096.1|0|
YP_001469097.1|0|
YP_001469098.1|0|
YP_001469099.1|0|
YP_001469100.1|0|
YP_001469101.1|0|
YP_001469102.1|0|
YP_001469103.1|0|
YP_001469104.1|0|
YP_001469105.1|0|
YP_001469106.1|0|
YP_001469107.1|0|
YP_001469108.1|0|
YP_001469109.1|0|
YP_001469110.1|0|
YP_001469111.1|0|
YP_001469112.1|0|
YP_001469113.1|0|
YP_001469114.1|0|
YP_001469115.1|0|
YP_001469116.1|0|
YP_001469117.1|0|
YP_001469118.1|0|
YP_001469119.1|0|
YP_001469120.1|0|
YP_001469121.1|0|
YP_001469122.1|0|
YP_001469123.1|0|
YP_001469124.1|0|
YP_001469125.1|0|
YP_001469126.1|0|
YP_001469127.1|0|
YP_001469128.1|0|
YP_001469129.1|1|
*
NC_009818|Pseudomonas phage MP22|
YP_001469130.1|0|
YP_001469131.1|0|
YP_001469132.1|0|
YP_001469133.1|0|
YP_001469134.1|0|
YP_001469135.1|0|
YP_001469136.1|0|
YP_001469137.1|0|
YP_001469138.1|0|
YP_001469139.1|0|
YP_001469140.1|0|
YP_001469141.1|0|
YP_001469142.1|0|
YP_001469143.1|0|
YP_001469144.1|0|
YP_001469145.1|1|
YP_001469146.1|0|
YP_001469147.1|0|
YP_001469148.1|0|
YP_001469149.1|0|
YP_001469150.1|0|
YP_001469151.1|0|
YP_001469152.1|0|
YP_001469153.1|0|
YP_001469154.1|0|
YP_001469155.1|1|
YP_001469156.1|0|
YP_001469157.1|0|
YP_001469158.1|0|
YP_001469159.1|0|
YP_001469160.1|0|
YP_001469161.1|0|
YP_001469162.1|0|
YP_001469163.1|0|
YP_001469164.1|0|
YP_001469165.1|0|
YP_001469166.1|0|
YP_001469167.1|0|
YP_001469168.1|0|
YP_001469169.1|0|
YP_001469170.1|0|
YP_001469171.1|0|
YP_001469172.1|0|
YP_001469173.1|0|
YP_001469174.1|0|
YP_001469175.1|0|
YP_001469176.1|0|
YP_001469177.1|0|
YP_001469178.1|0|
YP_001469179.1|0|
YP_001469180.1|0|
*
NC_009819|Streptococcus phage P9|
YP_001469181.1|0|
YP_001469182.1|0|
YP_001469183.1|0|
YP_001469184.1|0|
YP_001469185.1|0|
YP_001469186.1|0|
YP_001469187.1|0|
YP_001469188.1|0|
YP_001469189.1|0|
YP_001469190.1|0|
YP_001469191.1|0|
YP_001469192.1|0|
YP_001469193.1|2|
YP_001469194.1|1|
YP_001469195.1|2|
YP_001469196.1|0|
YP_001469197.1|0|
YP_001469198.1|0|
YP_001469199.1|11|
YP_001469200.1|0|
YP_001469201.1|0|
YP_001469202.1|0|
YP_001469203.1|0|
YP_001469204.1|0|
YP_001469205.1|0|
YP_001469206.1|1|
YP_001469207.1|0|
YP_001469208.1|0|
YP_001469209.1|0|
YP_001469210.1|0|
YP_001469211.1|0|
YP_001469212.1|0|
YP_001469213.1|0|
YP_001469214.1|0|
YP_001469215.1|0|
YP_001469216.1|0|
YP_001469217.1|0|
YP_001469218.1|0|
YP_001469219.1|0|
YP_001469220.1|0|
YP_001469221.1|0|
YP_001469222.1|0|
YP_001469223.1|0|
YP_001469224.1|0|
YP_001469225.1|0|
YP_001469226.1|0|
YP_001469227.1|0|
YP_001469228.1|0|
YP_001469229.1|0|
YP_001469230.1|0|
YP_001469231.1|0|
YP_001469232.1|0|
YP_001469233.1|0|
*
NC_009820|Mycobacterium phage Tweety|
YP_001469234.1|0|
YP_001469235.1|0|
YP_001469236.1|0|
YP_001469237.1|0|
YP_001469238.1|0|
YP_001469239.1|0|
YP_001469240.1|0|
YP_001469241.1|0|
YP_001469242.1|0|
YP_001469243.1|0|
YP_001469244.1|0|
YP_001469245.1|0|
YP_001469246.1|0|
YP_001469247.1|0|
YP_001469248.1|0|
YP_001469249.1|0|
YP_001469250.1|0|
YP_001469251.1|0|
YP_001469252.1|0|
YP_001469253.1|0|
YP_001469254.1|0|
YP_001469255.1|0|
YP_001469256.1|0|
YP_001469257.1|0|
YP_001469258.1|0|
YP_001469259.1|0|
YP_001469260.1|0|
YP_001469261.1|0|
YP_001469262.1|0|
YP_001469263.1|0|
YP_001469264.1|0|
YP_001469265.1|0|
YP_001469266.1|0|
YP_001469267.1|0|
YP_001469268.1|0|
YP_001469269.1|0|
YP_001469270.1|0|
YP_001469271.1|0|
YP_001469272.1|0|
YP_001469273.1|0|
YP_001469274.1|0|
YP_001469275.1|0|
YP_001469276.1|0|
YP_001469277.1|0|
YP_001469278.1|0|
YP_001469279.1|0|
YP_001469280.1|1|
YP_001469281.1|0|
YP_001469282.1|0|
YP_001469283.1|0|
YP_001469284.1|0|
YP_001469285.1|0|
YP_001469286.1|0|
YP_001469287.1|0|
YP_001469288.1|0|
YP_001469289.1|0|
YP_001469290.1|4|
YP_001469291.1|0|
YP_001469292.1|0|
YP_001469293.1|0|
YP_001469294.1|0|
YP_001469295.1|0|
YP_001469296.1|0|
YP_001469297.1|2|
YP_001469298.1|0|
YP_001469299.1|6|
YP_001469300.1|0|
YP_001469301.1|0|
YP_001469302.1|7|
YP_001469303.1|0|
YP_001469304.1|0|
YP_001469305.1|7|
YP_001469306.1|0|
YP_001469307.1|0|
YP_001469308.1|1|
YP_001469309.1|0|
YP_001469310.1|0|
YP_001469311.1|0|
YP_001469312.1|0|
YP_001469313.1|0|
YP_001469314.1|0|
YP_001469315.1|0|
YP_001469316.1|0|
YP_001469317.1|0|
YP_001469318.1|0|
YP_001469319.1|0|
YP_001469320.1|0|
YP_001469321.1|0|
YP_001469322.1|0|
YP_001469323.1|0|
YP_001469324.1|0|
YP_001469325.1|0|
YP_001469326.1|0|
YP_001469327.1|0|
YP_001469328.1|0|
YP_001469329.1|0|
YP_001469330.1|0|
YP_001469331.1|0|
YP_001469332.1|0|
YP_001469333.1|0|
YP_001469334.1|0|
YP_001469335.1|0|
YP_001469336.1|0|
YP_001469337.1|0|
YP_001469338.1|0|
YP_001469339.1|0|
YP_001469340.1|0|
YP_001469341.1|0|
YP_001469342.1|0|
*
NC_009821|Enterobacteria phage Phi1|
YP_001469343.1|0|
YP_001469344.1|0|
YP_001469345.1|0|
YP_001469346.1|0|
YP_001469347.1|0|
YP_001469348.1|0|
YP_001469349.1|0|
YP_001469350.1|0|
YP_001469351.1|0|
YP_001469352.1|0|
YP_001469353.1|0|
YP_001469354.1|0|
YP_001469355.1|0|
YP_001469356.1|0|
YP_001469357.1|0|
YP_001469358.1|0|
YP_001469359.1|0|
YP_001469360.1|0|
YP_001469361.1|0|
YP_001469362.1|0|
YP_001469363.1|0|
YP_001469364.1|0|
YP_001469365.1|0|
YP_001469366.1|4|
YP_001469367.1|0|
YP_001469368.1|8|
YP_001469369.1|0|
YP_001469370.1|1|
YP_001469371.1|6|
YP_001469372.1|0|
YP_001469373.1|3|
YP_001469374.1|1|
YP_001469375.1|0|
YP_001469376.1|0|
YP_001469377.1|0|
YP_001469378.1|4|
YP_001469379.1|0|
YP_001469380.1|0|
YP_001469381.1|0|
YP_001469382.1|0|
YP_001469383.1|0|
YP_001469384.1|0|
YP_001469385.1|0|
YP_001469386.1|0|
YP_001469387.1|0|
YP_001469388.1|0|
YP_001469389.1|0|
YP_001469390.1|0|
YP_001469391.1|0|
YP_001469392.1|0|
YP_001469393.1|0|
YP_001469394.1|0|
YP_001469395.1|1|
YP_001469396.1|0|
YP_001469397.1|0|
YP_001469398.1|0|
YP_001469399.1|1|
YP_001469400.1|0|
YP_001469401.1|0|
YP_001469402.1|0|
YP_001469403.1|0|
YP_001469404.1|0|
YP_001469405.1|0|
YP_001469406.1|0|
YP_001469407.1|0|
YP_001469408.1|0|
YP_001469409.1|0|
YP_001469410.1|0|
YP_001469411.1|0|
YP_001469412.1|0|
YP_001469413.1|0|
YP_001469414.1|0|
YP_001469415.1|0|
YP_001469416.1|0|
YP_001469417.1|0|
YP_001469418.1|0|
YP_001469419.1|0|
YP_001469420.1|0|
YP_001469421.1|0|
YP_001469422.1|0|
YP_001469423.1|0|
YP_001469424.1|0|
YP_001469425.1|0|
YP_001469426.1|0|
YP_001469427.1|0|
YP_001469428.1|0|
YP_001469429.1|0|
YP_001469430.1|0|
YP_001469431.1|2|
YP_001469432.1|0|
YP_001469433.1|1|
YP_001469434.1|0|
YP_001469435.1|0|
YP_001469436.1|0|
YP_001469437.1|0|
YP_001469438.1|0|
YP_001469439.1|0|
YP_001469440.1|0|
YP_001469441.1|0|
YP_001469442.1|0|
YP_001469443.1|2|
YP_001469444.1|0|
YP_001469445.1|0|
YP_001469446.1|3|
YP_001469447.1|0|
YP_001469448.1|0|
YP_001469449.1|0|
YP_001469450.1|0|
YP_001469451.1|0|
YP_001469452.1|0|
YP_001469453.1|0|
YP_001469454.1|0|
YP_001469455.1|0|
YP_001469456.1|0|
YP_001469457.1|0|
YP_001469458.1|0|
YP_001469459.1|0|
YP_001469460.1|0|
YP_001469461.1|0|
YP_001469462.1|0|
YP_001469463.1|0|
YP_001469464.1|0|
YP_001469465.1|0|
YP_001469466.1|0|
YP_001469467.1|0|
YP_001469468.1|0|
YP_001469469.1|0|
YP_001469470.1|0|
YP_001469471.1|0|
YP_001469472.1|0|
YP_001469473.1|0|
YP_001469474.1|0|
YP_001469475.1|0|
YP_001469476.1|0|
YP_001469477.1|0|
YP_001469478.1|0|
YP_001469479.1|2|
YP_001469480.1|0|
YP_001469481.1|0|
YP_001469482.1|1|
YP_001469483.1|0|
YP_001469484.1|0|
YP_001469485.1|0|
YP_001469486.1|0|
YP_001469487.1|0|
YP_001469488.1|0|
YP_001469489.1|0|
YP_001469490.1|0|
YP_001469491.1|0|
YP_001469492.1|0|
YP_001469493.1|0|
YP_001469494.1|0|
YP_001469495.1|0|
YP_001469496.1|0|
YP_001469497.1|0|
YP_001469498.1|0|
YP_001469499.1|5|
YP_001469500.1|0|
YP_001469501.1|10|
YP_001469502.1|0|
YP_001469503.1|0|
YP_001469504.1|0|
YP_001469505.1|0|
YP_001469506.1|0|
YP_001469507.1|0|
YP_001469508.1|0|
YP_001469509.1|0|
YP_001469510.1|0|
YP_001469511.1|0|
YP_001469512.1|0|
YP_001469513.1|0|
YP_001469514.1|0|
YP_001469515.1|0|
YP_001469516.1|0|
YP_001469517.1|2|
YP_001469518.1|0|
